timestamp,machine_id,vibration,temperature,pressure,failure
2024-01-04 05:00:00,6,0.404,71.94,103.09,0
2024-01-04 06:00:00,6,0.391,73.99,103.14,0
2024-01-04 07:00:00,6,0.471,72.45,102.46,0
2024-01-04 08:00:00,6,0.518,70.46,104.56,0
2024-01-04 09:00:00,6,0.392,71.06,101.27,0
2024-01-04 10:00:00,6,0.503,71.35,104.95,0
2024-01-04 11:00:00,6,0.442,70.31,103.85,0
2024-01-04 12:00:00,6,0.394,71.58,102.75,0
2024-01-04 13:00:00,6,0.399,70.83,103.84,0
2024-01-04 14:00:00,6,0.406,71.7,102.61,0
2024-01-04 15:00:00,6,0.472,72.52,101.63,0
2024-01-04 16:00:00,6,0.409,67.49,103.63,0
2024-01-04 17:00:00,6,0.457,71.96,102.54,0
2024-01-04 18:00:00,6,0.513,70.61,103.11,0
2024-01-04 19:00:00,6,0.393,72.77,103.08,0
2024-01-04 20:00:00,6,0.483,76.41,102.42,0
2024-01-04 21:00:00,6,0.475,70.84,104.63,0
2024-01-04 22:00:00,6,0.43,73.5,103.63,0
2024-01-04 23:00:00,6,0.419,74.33,102.53,0
2024-01-05 00:00:00,6,0.343,68.16,101.68,0
2024-01-05 01:00:00,6,0.422,68.31,103.18,0
2024-01-05 02:00:00,6,0.502,67.7,103.6,0
2024-01-05 03:00:00,6,0.374,73.4,100.82,0
2024-01-05 04:00:00,6,0.42,72.7,102.04,0
2024-01-05 05:00:00,6,0.509,72.48,101.57,0
2024-01-05 06:00:00,6,0.479,71.43,103.36,0
2024-01-05 07:00:00,6,0.478,74.04,105.02,0
2024-01-05 08:00:00,6,0.352,71.51,102.53,0
2024-01-05 09:00:00,6,0.414,74.35,102.56,0
2024-01-05 10:00:00,6,0.502,73.38,101.89,0
2024-01-05 11:00:00,6,0.44,75.19,102.74,0
2024-01-05 12:00:00,6,0.456,70.63,103.68,0
2024-01-05 13:00:00,6,0.419,72.47,101.64,0
2024-01-05 14:00:00,6,0.443,70.4,101.87,0
2024-01-05 15:00:00,6,0.371,72.59,102.09,0
2024-01-05 16:00:00,6,0.481,75.04,102.57,0
2024-01-05 17:00:00,6,0.41,73.5,102.15,0
2024-01-05 18:00:00,6,0.439,69.59,103.48,0
2024-01-05 19:00:00,6,0.44,71.27,102.33,0
2024-01-05 20:00:00,6,0.406,69.64,101.76,0
2024-01-05 21:00:00,6,0.383,71.87,101.62,0
2024-01-05 22:00:00,6,0.478,73.76,104.87,0
2024-01-05 23:00:00,6,0.452,68.57,103.77,0
2024-01-06 00:00:00,6,0.331,71.75,103.73,0
2024-01-06 01:00:00,6,0.529,74.19,101.36,0
2024-01-06 02:00:00,6,0.405,69.77,100.81,0
2024-01-06 03:00:00,6,0.456,71.04,102.94,0
2024-01-06 04:00:00,6,0.433,72.61,103.59,0
2024-01-06 05:00:00,6,0.472,74.46,104.3,0
2024-01-06 06:00:00,6,0.408,73.72,104.91,0
2024-01-06 07:00:00,6,0.503,70.16,103.71,0
2024-01-06 08:00:00,6,0.382,75.3,102.7,0
2024-01-06 09:00:00,6,0.493,73.64,103.73,0
2024-01-06 10:00:00,6,0.512,74.51,102.62,0
2024-01-06 11:00:00,6,0.403,72.94,104.0,0
2024-01-06 12:00:00,6,0.495,69.78,103.26,0
2024-01-06 13:00:00,6,0.321,74.2,102.44,0
2024-01-06 14:00:00,6,0.464,73.2,102.66,0
2024-01-06 15:00:00,6,0.383,73.34,101.78,0
2024-01-06 16:00:00,6,0.491,73.24,101.31,0
2024-01-06 17:00:00,6,0.371,70.8,102.65,0
2024-01-06 18:00:00,6,0.528,72.12,101.96,0
2024-01-06 19:00:00,6,0.432,72.26,102.4,0
2024-01-06 20:00:00,6,0.444,76.09,103.42,0
2024-01-06 21:00:00,6,0.518,76.76,103.56,0
2024-01-06 22:00:00,6,0.447,76.28,103.35,0
2024-01-06 23:00:00,6,0.495,75.69,104.28,0
2024-01-07 00:00:00,6,0.432,75.99,100.91,0
2024-01-07 01:00:00,6,0.551,76.97,102.59,0
2024-01-07 02:00:00,6,0.538,71.98,101.73,0
2024-01-07 03:00:00,6,0.456,73.98,100.29,0
2024-01-07 04:00:00,6,0.524,74.74,100.68,0
2024-01-07 05:00:00,6,0.472,80.18,102.63,0
2024-01-07 06:00:00,6,0.514,76.88,101.02,0
2024-01-07 07:00:00,6,0.579,76.71,103.37,0
2024-01-07 08:00:00,6,0.53,78.39,100.51,0
2024-01-07 09:00:00,6,0.453,82.03,101.91,0
2024-01-07 10:00:00,6,0.509,80.0,100.92,0
2024-01-07 11:00:00,6,0.541,74.54,101.79,0
2024-01-07 12:00:00,6,0.545,82.07,103.04,0
2024-01-07 13:00:00,6,0.557,81.34,98.88,0
2024-01-07 14:00:00,6,0.655,82.83,101.73,0
2024-01-07 15:00:00,6,0.564,79.08,99.54,0
2024-01-07 16:00:00,6,0.769,83.09,100.5,0
2024-01-07 17:00:00,6,0.59,81.31,100.88,0
2024-01-07 18:00:00,6,0.622,84.59,100.31,0
2024-01-07 19:00:00,6,0.629,84.73,98.86,0
2024-01-07 20:00:00,6,0.602,83.18,99.01,0
2024-01-07 21:00:00,6,0.633,81.45,99.7,0
2024-01-07 22:00:00,6,0.727,85.56,100.39,0
2024-01-07 23:00:00,6,0.638,86.05,99.6,0
2024-01-08 00:00:00,6,0.668,84.5,99.94,0
2024-01-08 01:00:00,6,0.624,83.57,96.81,0
2024-01-08 02:00:00,6,0.748,85.34,100.28,0
2024-01-08 03:00:00,6,0.673,82.83,99.51,0
2024-01-08 04:00:00,6,0.717,86.69,98.75,0
2024-01-08 05:00:00,6,0.655,86.75,96.68,0
2024-01-08 06:00:00,6,0.687,86.65,98.73,0
2024-01-08 07:00:00,6,0.765,89.59,98.38,0
2024-01-08 08:00:00,6,0.709,86.34,99.12,0
2024-01-08 09:00:00,6,0.688,89.49,97.64,0
2024-01-08 10:00:00,6,0.717,89.07,98.78,0
2024-01-08 11:00:00,6,0.622,84.9,97.58,0
2024-01-08 12:00:00,6,0.724,91.98,99.23,0
2024-01-08 13:00:00,6,0.739,91.5,98.49,0
2024-01-08 14:00:00,6,0.691,90.52,101.37,0
2024-01-08 15:00:00,6,0.392,70.91,103.32,1
2024-01-08 16:00:00,6,0.526,75.73,104.45,0
2024-01-08 17:00:00,6,0.467,73.6,103.26,0
2024-01-08 18:00:00,6,0.395,73.11,103.06,0
2024-01-08 19:00:00,6,0.396,71.69,101.13,0
2024-01-08 20:00:00,6,0.435,74.26,103.16,0
2024-01-08 21:00:00,6,0.367,72.92,102.71,0
2024-01-08 22:00:00,6,0.518,72.68,101.68,0
2024-01-08 23:00:00,6,0.407,74.61,101.64,0
2024-01-09 00:00:00,6,0.485,72.85,101.77,0
2024-01-09 01:00:00,6,0.443,73.36,101.82,0
2024-01-09 02:00:00,6,0.394,71.99,101.08,0
2024-01-09 03:00:00,6,0.459,70.96,102.42,0
2024-01-09 04:00:00,6,0.433,72.55,102.54,0
2024-01-09 05:00:00,6,0.418,73.73,105.34,0
2024-01-09 06:00:00,6,0.467,69.28,104.6,0
2024-01-09 07:00:00,6,0.452,71.18,101.83,0
2024-01-09 08:00:00,6,0.477,71.45,102.18,0
2024-01-09 09:00:00,6,0.419,75.29,102.76,0
2024-01-09 10:00:00,6,0.449,71.55,102.65,0
2024-01-09 11:00:00,6,0.365,71.23,103.61,0
2024-01-09 12:00:00,6,0.435,75.92,103.1,0
2024-01-09 13:00:00,6,0.337,70.7,103.81,0
2024-01-09 14:00:00,6,0.452,76.46,103.5,0
2024-01-09 15:00:00,6,0.372,73.99,102.0,0
2024-01-09 16:00:00,6,0.546,73.35,101.76,0
2024-01-09 17:00:00,6,0.391,72.8,102.84,0
2024-01-09 18:00:00,6,0.478,72.6,101.87,0
2024-01-09 19:00:00,6,0.434,72.03,103.05,0
2024-01-09 20:00:00,6,0.437,74.86,101.71,0
2024-01-09 21:00:00,6,0.418,74.97,102.48,0
2024-01-09 22:00:00,6,0.513,73.0,102.85,0
2024-01-09 23:00:00,6,0.425,74.42,102.7,0
2024-01-10 00:00:00,6,0.404,69.71,104.55,0
2024-01-10 01:00:00,6,0.466,70.7,103.39,0
2024-01-10 02:00:00,6,0.433,75.04,102.35,0
2024-01-10 03:00:00,6,0.454,70.88,103.52,0
2024-01-10 04:00:00,6,0.473,73.95,104.36,0
2024-01-10 05:00:00,6,0.426,74.44,102.44,0
2024-01-10 06:00:00,6,0.48,70.97,103.61,0
2024-01-10 07:00:00,6,0.487,72.5,103.22,0
2024-01-10 08:00:00,6,0.428,73.04,102.38,0
2024-01-10 09:00:00,6,0.415,77.31,103.98,0
2024-01-10 10:00:00,6,0.451,74.12,103.45,0
2024-01-10 11:00:00,6,0.459,70.65,102.52,0
2024-01-10 12:00:00,6,0.392,71.09,103.48,0
2024-01-10 13:00:00,6,0.422,73.78,102.4,0
2024-01-10 14:00:00,6,0.427,73.07,102.49,0
2024-01-10 15:00:00,6,0.461,72.49,101.81,0
2024-01-10 16:00:00,6,0.426,73.79,103.15,0
2024-01-10 17:00:00,6,0.501,76.08,101.49,0
2024-01-10 18:00:00,6,0.418,71.94,103.3,0
2024-01-10 19:00:00,6,0.422,72.15,101.5,0
2024-01-10 20:00:00,6,0.428,73.75,102.05,0
2024-01-10 21:00:00,6,0.436,72.98,102.88,0
2024-01-10 22:00:00,6,0.412,74.93,101.66,0
2024-01-10 23:00:00,6,0.48,72.89,102.72,0
2024-01-11 00:00:00,6,0.461,73.1,102.84,0
2024-01-11 01:00:00,6,0.435,70.89,102.74,0
2024-01-11 02:00:00,6,0.426,70.63,102.65,0
2024-01-11 03:00:00,6,0.417,73.74,102.87,0
2024-01-11 04:00:00,6,0.462,74.49,103.72,0
2024-01-11 05:00:00,6,0.5,72.09,103.29,0
2024-01-11 06:00:00,6,0.535,73.91,105.14,0
2024-01-11 07:00:00,6,0.526,71.63,104.15,0
2024-01-11 08:00:00,6,0.494,72.44,103.88,0
2024-01-11 09:00:00,6,0.514,68.11,102.55,0
2024-01-11 10:00:00,6,0.362,70.9,103.69,0
2024-01-11 11:00:00,6,0.457,70.38,101.49,0
2024-01-11 12:00:00,6,0.45,77.24,101.3,0
2024-01-11 13:00:00,6,0.397,73.92,103.01,0
2024-01-11 14:00:00,6,0.41,70.54,102.44,0
2024-01-11 15:00:00,6,0.401,73.78,101.81,0
2024-01-11 16:00:00,6,0.457,75.2,104.51,0
2024-01-11 17:00:00,6,0.493,73.79,100.94,0
2024-01-11 18:00:00,6,0.402,70.94,102.26,0
2024-01-11 19:00:00,6,0.568,75.88,103.81,0
2024-01-11 20:00:00,6,0.437,73.09,101.78,0
2024-01-11 21:00:00,6,0.418,73.86,104.71,0
2024-01-11 22:00:00,6,0.395,76.18,104.09,0
2024-01-11 23:00:00,6,0.546,72.68,104.57,0
2024-01-12 00:00:00,6,0.476,74.05,102.89,0
2024-01-12 01:00:00,6,0.394,69.0,102.4,0
2024-01-12 02:00:00,6,0.455,74.18,101.27,0
2024-01-12 03:00:00,6,0.518,72.07,101.9,0
2024-01-12 04:00:00,6,0.421,71.72,102.92,0
2024-01-12 05:00:00,6,0.335,72.46,101.19,0
2024-01-12 06:00:00,6,0.411,72.02,101.99,0
2024-01-12 07:00:00,6,0.543,73.59,104.44,0
2024-01-12 08:00:00,6,0.433,75.31,101.64,0
2024-01-12 09:00:00,6,0.446,72.35,103.47,0
2024-01-12 10:00:00,6,0.42,71.2,102.37,0
2024-01-12 11:00:00,6,0.473,72.32,102.37,0
2024-01-12 12:00:00,6,0.536,69.68,102.87,0
2024-01-12 13:00:00,6,0.38,74.34,102.49,0
2024-01-12 14:00:00,6,0.52,67.75,103.53,0
2024-01-12 15:00:00,6,0.433,75.01,102.78,0
2024-01-12 16:00:00,6,0.471,72.58,103.14,0
2024-01-12 17:00:00,6,0.427,74.54,103.41,0
2024-01-12 18:00:00,6,0.467,68.94,103.04,0
2024-01-12 19:00:00,6,0.485,72.31,103.16,0
2024-01-12 20:00:00,6,0.381,68.88,103.47,0
2024-01-12 21:00:00,6,0.388,71.35,102.71,0
2024-01-12 22:00:00,6,0.426,72.54,103.95,0
2024-01-12 23:00:00,6,0.421,68.98,103.96,0
2024-01-13 00:00:00,6,0.427,74.04,102.51,0
2024-01-13 01:00:00,6,0.371,72.14,103.13,0
2024-01-13 02:00:00,6,0.455,73.21,104.31,0
2024-01-13 03:00:00,6,0.453,71.42,103.66,0
2024-01-13 04:00:00,6,0.407,73.37,104.99,0
2024-01-13 05:00:00,6,0.363,72.13,103.1,0
2024-01-13 06:00:00,6,0.456,76.1,103.39,0
2024-01-13 07:00:00,6,0.449,70.18,101.83,0
2024-01-13 08:00:00,6,0.392,67.68,103.02,0
2024-01-13 09:00:00,6,0.475,75.41,104.05,0
2024-01-13 10:00:00,6,0.613,77.36,102.87,0
2024-01-13 11:00:00,6,0.528,77.18,101.94,0
2024-01-13 12:00:00,6,0.455,75.55,104.03,0
2024-01-13 13:00:00,6,0.507,75.77,104.29,0
2024-01-13 14:00:00,6,0.312,73.09,100.48,0
2024-01-13 15:00:00,6,0.404,75.8,102.23,0
2024-01-13 16:00:00,6,0.42,74.16,102.79,0
2024-01-13 17:00:00,6,0.566,74.92,100.23,0
2024-01-13 18:00:00,6,0.486,73.27,101.04,0
2024-01-13 19:00:00,6,0.535,77.5,101.32,0
2024-01-13 20:00:00,6,0.514,76.83,102.23,0
2024-01-13 21:00:00,6,0.549,79.42,102.68,0
2024-01-13 22:00:00,6,0.591,77.58,100.72,0
2024-01-13 23:00:00,6,0.52,79.75,101.27,0
2024-01-14 00:00:00,6,0.56,77.32,102.07,0
2024-01-14 01:00:00,6,0.532,79.56,102.9,0
2024-01-14 02:00:00,6,0.602,82.15,100.41,0
2024-01-14 03:00:00,6,0.607,78.14,101.71,0
2024-01-14 04:00:00,6,0.614,80.8,101.53,0
2024-01-14 05:00:00,6,0.603,80.43,100.28,0
2024-01-14 06:00:00,6,0.547,78.16,99.55,0
2024-01-14 07:00:00,6,0.615,84.73,101.07,0
2024-01-14 08:00:00,6,0.608,77.67,99.63,0
2024-01-14 09:00:00,6,0.642,81.58,100.87,0
2024-01-14 10:00:00,6,0.689,84.75,100.9,0
2024-01-14 11:00:00,6,0.675,85.89,99.21,0
2024-01-14 12:00:00,6,0.623,81.38,98.88,0
2024-01-14 13:00:00,6,0.679,84.74,98.66,0
2024-01-14 14:00:00,6,0.579,82.42,100.62,0
2024-01-14 15:00:00,6,0.68,86.74,100.17,0
2024-01-14 16:00:00,6,0.614,83.21,99.34,0
2024-01-14 17:00:00,6,0.773,86.06,99.34,0
2024-01-14 18:00:00,6,0.666,86.77,99.67,0
2024-01-14 19:00:00,6,0.672,84.1,99.11,0
2024-01-14 20:00:00,6,0.75,85.72,97.79,0
2024-01-14 21:00:00,6,0.692,85.27,99.47,0
2024-01-14 22:00:00,6,0.643,87.79,97.46,0
2024-01-14 23:00:00,6,0.731,89.42,98.59,0
2024-01-15 00:00:00,6,0.765,89.75,98.13,0
2024-01-15 01:00:00,6,0.699,89.24,97.57,0
2024-01-15 02:00:00,6,0.686,87.28,98.44,0
2024-01-15 03:00:00,6,0.845,89.24,100.43,0
2024-01-15 04:00:00,6,0.778,95.3,97.28,0
2024-01-15 05:00:00,6,0.733,88.71,97.62,0
2024-01-15 06:00:00,6,0.47,74.87,102.53,1
2024-01-15 07:00:00,6,0.447,70.93,104.29,0
2024-01-15 08:00:00,6,0.538,72.32,101.44,0
2024-01-15 09:00:00,6,0.489,73.51,101.74,0
2024-01-15 10:00:00,6,0.423,73.14,102.53,0
2024-01-15 11:00:00,6,0.445,72.78,102.79,0
2024-01-15 12:00:00,6,0.468,73.1,103.52,0
2024-01-15 13:00:00,6,0.421,75.57,103.04,0
2024-01-15 14:00:00,6,0.5,71.06,103.55,0
2024-01-15 15:00:00,6,0.46,77.34,103.32,0
2024-01-15 16:00:00,6,0.394,73.55,103.17,0
2024-01-15 17:00:00,6,0.51,75.79,102.78,0
2024-01-15 18:00:00,6,0.429,70.3,102.32,0
2024-01-15 19:00:00,6,0.407,69.86,100.93,0
2024-01-15 20:00:00,6,0.472,70.55,103.37,0
2024-01-15 21:00:00,6,0.472,73.41,101.02,0
2024-01-15 22:00:00,6,0.449,72.29,101.91,0
2024-01-15 23:00:00,6,0.411,70.07,100.61,0
2024-01-16 00:00:00,6,0.44,74.19,103.34,0
2024-01-16 01:00:00,6,0.487,74.31,103.97,0
2024-01-16 02:00:00,6,0.412,72.69,104.09,0
2024-01-16 03:00:00,6,0.401,77.38,102.42,0
2024-01-16 04:00:00,6,0.48,71.95,104.66,0
2024-01-16 05:00:00,6,0.381,72.45,102.65,0
2024-01-16 06:00:00,6,0.344,74.18,102.2,0
2024-01-16 07:00:00,6,0.378,69.07,101.83,0
2024-01-16 08:00:00,6,0.493,73.93,101.97,0
2024-01-16 09:00:00,6,0.437,70.84,102.71,0
2024-01-16 10:00:00,6,0.471,71.72,103.11,0
2024-01-16 11:00:00,6,0.372,72.57,104.01,0
2024-01-16 12:00:00,6,0.466,72.01,103.71,0
2024-01-16 13:00:00,6,0.442,72.34,101.98,0
2024-01-16 14:00:00,6,0.434,74.95,103.28,0
2024-01-16 15:00:00,6,0.42,73.89,103.71,0
2024-01-16 16:00:00,6,0.442,71.26,103.72,0
2024-01-16 17:00:00,6,0.373,74.85,102.27,0
2024-01-16 18:00:00,6,0.414,68.71,104.01,0
2024-01-16 19:00:00,6,0.52,74.94,103.07,0
2024-01-16 20:00:00,6,0.373,72.12,102.62,0
2024-01-16 21:00:00,6,0.484,73.89,103.35,0
2024-01-16 22:00:00,6,0.445,72.68,103.87,0
2024-01-16 23:00:00,6,0.589,72.85,103.81,0
2024-01-17 00:00:00,6,0.499,74.16,104.09,0
2024-01-17 01:00:00,6,0.463,68.72,103.35,0
2024-01-17 02:00:00,6,0.506,72.43,102.26,0
2024-01-17 03:00:00,6,0.456,73.27,99.93,0
2024-01-17 04:00:00,6,0.496,73.6,103.79,0
2024-01-17 05:00:00,6,0.518,71.07,100.42,0
2024-01-17 06:00:00,6,0.453,68.32,102.66,0
2024-01-17 07:00:00,6,0.478,72.02,103.54,0
2024-01-17 08:00:00,6,0.458,73.78,101.87,0
2024-01-17 09:00:00,6,0.386,70.11,103.2,0
2024-01-17 10:00:00,6,0.474,69.31,101.46,0
2024-01-17 11:00:00,6,0.483,72.53,104.17,0
2024-01-17 12:00:00,6,0.335,74.02,103.34,0
2024-01-17 13:00:00,6,0.527,69.43,102.59,0
2024-01-17 14:00:00,6,0.437,72.75,103.24,0
2024-01-17 15:00:00,6,0.466,74.02,102.6,0
2024-01-17 16:00:00,6,0.574,71.25,102.98,0
2024-01-17 17:00:00,6,0.484,74.08,102.24,0
2024-01-17 18:00:00,6,0.442,72.5,102.14,0
2024-01-17 19:00:00,6,0.402,71.23,103.38,0
2024-01-17 20:00:00,6,0.426,70.2,102.7,0
2024-01-17 21:00:00,6,0.441,74.32,103.31,0
2024-01-17 22:00:00,6,0.413,70.52,101.43,0
2024-01-17 23:00:00,6,0.402,70.8,105.27,0
2024-01-18 00:00:00,6,0.435,70.94,103.25,0
2024-01-18 01:00:00,6,0.473,74.64,104.51,0
2024-01-18 02:00:00,6,0.382,71.21,102.36,0
2024-01-18 03:00:00,6,0.518,73.09,101.83,0
2024-01-18 04:00:00,6,0.476,70.41,102.36,0
2024-01-18 05:00:00,6,0.413,73.06,103.91,0
2024-01-18 06:00:00,6,0.454,71.5,103.3,0
2024-01-18 07:00:00,6,0.375,71.39,103.03,0
2024-01-18 08:00:00,6,0.451,72.88,104.69,0
2024-01-18 09:00:00,6,0.472,76.46,101.69,0
2024-01-18 10:00:00,6,0.433,72.47,103.53,0
2024-01-18 11:00:00,6,0.439,73.35,103.27,0
2024-01-18 12:00:00,6,0.397,69.43,104.21,0
2024-01-18 13:00:00,6,0.523,72.14,103.09,0
2024-01-18 14:00:00,6,0.524,68.65,102.88,0
2024-01-18 15:00:00,6,0.425,72.16,102.24,0
2024-01-18 16:00:00,6,0.445,78.83,102.83,0
2024-01-18 17:00:00,6,0.366,70.2,102.28,0
2024-01-18 18:00:00,6,0.537,71.46,102.63,0
2024-01-18 19:00:00,6,0.442,73.18,103.49,0
2024-01-18 20:00:00,6,0.401,71.92,103.48,0
2024-01-18 21:00:00,6,0.423,73.71,103.88,0
2024-01-18 22:00:00,6,0.398,74.83,102.15,0
2024-01-18 23:00:00,6,0.433,69.22,102.91,0
2024-01-19 00:00:00,6,0.443,71.55,104.23,0
2024-01-19 01:00:00,6,0.465,69.95,102.03,0
2024-01-19 02:00:00,6,0.45,69.54,104.55,0
2024-01-19 03:00:00,6,0.441,73.19,103.43,0
2024-01-19 04:00:00,6,0.427,71.41,102.03,0
2024-01-19 05:00:00,6,0.366,71.23,102.42,0
2024-01-19 06:00:00,6,0.391,71.77,103.47,0
2024-01-19 07:00:00,6,0.393,72.12,100.85,0
2024-01-19 08:00:00,6,0.472,74.57,102.14,0
2024-01-19 09:00:00,6,0.354,71.02,101.83,0
2024-01-19 10:00:00,6,0.481,77.44,102.23,0
2024-01-19 11:00:00,6,0.557,74.48,102.49,0
2024-01-19 12:00:00,6,0.46,72.39,104.84,0
2024-01-19 13:00:00,6,0.439,74.59,102.18,0
2024-01-19 14:00:00,6,0.448,73.71,102.56,0
2024-01-19 15:00:00,6,0.439,75.42,104.06,0
2024-01-19 16:00:00,6,0.394,71.45,102.18,0
2024-01-19 17:00:00,6,0.426,72.25,102.43,0
2024-01-19 18:00:00,6,0.423,76.09,103.28,0
2024-01-19 19:00:00,6,0.414,71.71,103.41,0
2024-01-19 20:00:00,6,0.439,70.97,103.05,0
2024-01-19 21:00:00,6,0.468,71.94,105.34,0
2024-01-19 22:00:00,6,0.502,72.36,102.87,0
2024-01-19 23:00:00,6,0.527,75.76,100.24,0
2024-01-20 00:00:00,6,0.508,73.11,101.59,0
2024-01-20 01:00:00,6,0.434,76.05,102.15,0
2024-01-20 02:00:00,6,0.394,77.87,102.17,0
2024-01-20 03:00:00,6,0.44,74.5,102.69,0
2024-01-20 04:00:00,6,0.48,72.77,100.22,0
2024-01-20 05:00:00,6,0.491,76.67,100.46,0
2024-01-20 06:00:00,6,0.467,74.65,101.53,0
2024-01-20 07:00:00,6,0.44,74.85,100.58,0
2024-01-20 08:00:00,6,0.495,75.32,100.06,0
2024-01-20 09:00:00,6,0.527,79.06,100.8,0
2024-01-20 10:00:00,6,0.544,78.28,101.91,0
2024-01-20 11:00:00,6,0.512,80.86,99.66,0
2024-01-20 12:00:00,6,0.637,80.2,100.9,0
2024-01-20 13:00:00,6,0.555,78.52,100.71,0
2024-01-20 14:00:00,6,0.6,79.95,100.35,0
2024-01-20 15:00:00,6,0.562,76.8,100.67,0
2024-01-20 16:00:00,6,0.637,79.58,100.76,0
2024-01-20 17:00:00,6,0.548,81.51,101.84,0
2024-01-20 18:00:00,6,0.613,82.92,100.51,0
2024-01-20 19:00:00,6,0.508,78.79,102.03,0
2024-01-20 20:00:00,6,0.654,83.31,100.4,0
2024-01-20 21:00:00,6,0.6,80.31,100.72,0
2024-01-20 22:00:00,6,0.601,81.99,100.27,0
2024-01-20 23:00:00,6,0.658,84.01,99.47,0
2024-01-21 00:00:00,6,0.657,82.43,98.61,0
2024-01-21 01:00:00,6,0.675,86.89,98.56,0
2024-01-21 02:00:00,6,0.647,85.24,99.1,0
2024-01-21 03:00:00,6,0.621,84.9,99.09,0
2024-01-21 04:00:00,6,0.626,83.42,100.32,0
2024-01-21 05:00:00,6,0.575,82.95,100.17,0
2024-01-21 06:00:00,6,0.641,86.18,99.11,0
2024-01-21 07:00:00,6,0.707,87.94,98.71,0
2024-01-21 08:00:00,6,0.698,84.43,98.98,0
2024-01-21 09:00:00,6,0.636,84.11,97.54,0
2024-01-21 10:00:00,6,0.778,89.42,98.66,0
2024-01-21 11:00:00,6,0.705,90.18,98.62,0
2024-01-21 12:00:00,6,0.653,85.74,99.26,0
2024-01-21 13:00:00,6,0.717,87.53,99.3,0
2024-01-21 14:00:00,6,0.636,85.63,96.94,0
2024-01-21 15:00:00,6,0.649,89.82,98.33,0
2024-01-21 16:00:00,6,0.755,88.15,96.73,0
2024-01-21 17:00:00,6,0.743,88.47,97.53,0
2024-01-21 18:00:00,6,0.683,88.38,99.19,0
2024-01-21 19:00:00,6,0.451,71.34,101.64,1
2024-01-21 20:00:00,6,0.468,72.92,103.01,0
2024-01-21 21:00:00,6,0.434,76.09,103.01,0
2024-01-21 22:00:00,6,0.487,74.62,102.62,0
2024-01-21 23:00:00,6,0.443,74.96,103.23,0
2024-01-22 00:00:00,6,0.448,70.05,103.65,0
2024-01-22 01:00:00,6,0.448,72.75,103.52,0
2024-01-22 02:00:00,6,0.447,74.68,101.45,0
2024-01-22 03:00:00,6,0.393,70.09,103.61,0
2024-01-22 04:00:00,6,0.513,73.77,102.17,0
2024-01-22 05:00:00,6,0.39,73.25,103.48,0
2024-01-22 06:00:00,6,0.418,75.87,101.98,0
2024-01-22 07:00:00,6,0.411,73.43,102.49,0
2024-01-22 08:00:00,6,0.387,73.93,102.76,0
2024-01-22 09:00:00,6,0.498,73.25,104.81,0
2024-01-22 10:00:00,6,0.474,74.87,103.24,0
2024-01-22 11:00:00,6,0.483,72.27,103.18,0
2024-01-22 12:00:00,6,0.505,74.72,100.4,0
2024-01-22 13:00:00,6,0.482,72.56,101.84,0
2024-01-22 14:00:00,6,0.441,71.84,101.75,0
2024-01-22 15:00:00,6,0.432,73.47,102.56,0
2024-01-22 16:00:00,6,0.468,75.48,102.94,0
2024-01-22 17:00:00,6,0.42,75.37,104.92,0
2024-01-22 18:00:00,6,0.461,73.77,102.68,0
2024-01-22 19:00:00,6,0.484,72.45,102.85,0
2024-01-22 20:00:00,6,0.422,73.48,102.17,0
2024-01-22 21:00:00,6,0.442,73.13,103.37,0
2024-01-22 22:00:00,6,0.445,71.24,103.25,0
2024-01-22 23:00:00,6,0.518,72.85,102.4,0
2024-01-23 00:00:00,6,0.425,70.94,102.32,0
2024-01-23 01:00:00,6,0.436,69.58,103.9,0
2024-01-23 02:00:00,6,0.463,72.03,103.26,0
2024-01-23 03:00:00,6,0.442,73.9,103.78,0
2024-01-23 04:00:00,6,0.482,71.67,102.19,0
2024-01-23 05:00:00,6,0.396,72.97,103.18,0
2024-01-23 06:00:00,6,0.479,70.87,103.72,0
2024-01-23 07:00:00,6,0.55,74.94,101.37,0
2024-01-23 08:00:00,6,0.37,70.47,103.83,0
2024-01-23 09:00:00,6,0.439,72.53,104.53,0
2024-01-23 10:00:00,6,0.465,69.56,104.1,0
2024-01-23 11:00:00,6,0.437,70.18,102.46,0
2024-01-23 12:00:00,6,0.471,73.14,103.76,0
2024-01-23 13:00:00,6,0.426,76.42,104.55,0
2024-01-23 14:00:00,6,0.468,70.14,103.56,0
2024-01-23 15:00:00,6,0.385,68.53,102.65,0
2024-01-23 16:00:00,6,0.378,71.46,103.12,0
2024-01-23 17:00:00,6,0.433,72.07,103.24,0
2024-01-23 18:00:00,6,0.442,71.73,102.21,0
2024-01-23 19:00:00,6,0.524,75.3,102.2,0
2024-01-23 20:00:00,6,0.447,73.09,102.72,0
2024-01-23 21:00:00,6,0.49,72.78,101.79,0
2024-01-23 22:00:00,6,0.427,75.8,102.6,0
2024-01-23 23:00:00,6,0.441,75.41,103.07,0
2024-01-24 00:00:00,6,0.406,72.43,103.1,0
2024-01-24 01:00:00,6,0.528,77.79,101.87,0
2024-01-24 02:00:00,6,0.384,74.75,104.5,0
2024-01-24 03:00:00,6,0.441,76.89,103.35,0
2024-01-24 04:00:00,6,0.574,73.16,101.33,0
2024-01-24 05:00:00,6,0.481,75.94,102.05,0
